Date,NASDAQ,Dow_Jones,S&P_500
2006-12-20,2427.61,12463.87,1423.5
2006-12-19,2429.55,12471.32,1425.5
2006-12-18,2435.57,12441.27,1422.5
2006-12-15,2457.2,12445.52,1427.1
2006-12-14,2453.85,12416.76,1425.5
2006-12-13,2432.41,12317.5,1413.2
2006-12-12,2431.6,12315.58,1411.6
2006-12-11,2442.86,12328.48,1413.0
2006-12-08,2437.36,12307.49,1409.8
2006-12-07,2427.69,12278.41,1407.3
2006-12-06,2445.86,12309.25,1412.9
2006-12-05,2452.38,12331.6,1414.8
2006-12-04,2448.39,12283.85,1409.1
2006-12-01,2413.21,12194.13,1396.7
2006-11-30,2431.77,12221.93,1400.6
2006-11-29,2432.23,12226.73,1399.5
2006-11-28,2412.61,12136.45,1386.7
2006-11-27,2405.92,12121.71,1381.9
2006-11-24,2460.26,12280.17,1401.0
2006-11-22,2465.98,12326.95,1406.1
2006-11-21,2454.84,12321.59,1402.8
2006-11-20,2452.72,12316.54,1400.5
2006-11-17,2445.86,12342.56,1401.2
2006-11-16,2449.06,12305.82,1399.8
2006-11-15,2442.75,12251.71,1396.6
2006-11-14,2430.66,12218.01,1393.2
2006-11-13,2406.38,12131.88,1384.4
2006-11-10,2389.72,12108.43,1380.9
2006-11-09,2376.01,12103.3,1378.3
2006-11-08,2384.94,12176.54,1385.7
2006-11-07,2375.88,12156.77,1382.8
2006-11-06,2365.95,12105.55,1379.8
2006-11-03,2330.79,11986.04,1364.3
2006-11-02,2334.02,12018.54,1367.3
2006-11-01,2334.35,12031.02,1367.8
2006-10-31,2366.71,12080.73,1377.9
2006-10-30,2363.77,12086.5,1377.9
2006-10-27,2350.62,12090.26,1377.3
2006-10-26,2379.1,12163.66,1389.1
2006-10-25,2356.59,12134.68,1382.2
2006-10-24,2344.84,12127.88,1377.4
2006-10-23,2355.56,12116.91,1377.0
2006-10-20,2342.3,12002.37,1368.6
2006-10-19,2340.94,12011.73,1367.0
2006-10-18,2337.15,11992.68,1366.0
2006-10-17,2344.95,11950.02,1364.0
2006-10-16,2363.84,11980.6,1369.0
2006-10-13,2357.29,11960.51,1365.6
2006-10-12,2346.18,11947.7,1362.8
2006-10-11,2308.27,11852.13,1350.0
2006-10-10,2315.43,11867.17,1353.4
2006-10-09,2311.77,11857.81,1350.7
2006-10-06,2299.99,11850.21,1349.6
2006-10-05,2306.34,11866.69,1353.2
2006-10-04,2290.95,11850.61,1350.2
2006-10-03,2243.65,11727.34,1334.1
2006-10-02,2237.6,11670.35,1331.3
2006-09-29,2258.43,11679.07,1335.8
2006-09-28,2270.02,11718.45,1339.2
2006-09-27,2263.39,11689.24,1336.6
2006-09-26,2261.34,11669.39,1336.3
2006-09-25,2249.07,11575.81,1326.4
2006-09-22,2218.93,11508.1,1314.8
2006-09-21,2237.75,11533.23,1318.0
2006-09-20,2252.89,11613.19,1325.2
2006-09-19,2222.37,11540.91,1318.3
2006-09-18,2235.75,11555.0,1321.2
2006-09-15,2235.59,11560.77,1319.9
2006-09-14,2228.73,11527.39,1316.3
2006-09-13,2227.67,11543.32,1318.1
2006-09-12,2215.82,11498.09,1313.1
2006-09-11,2173.25,11396.84,1299.5
2006-09-08,2165.79,11392.11,1298.9
2006-09-07,2155.29,11331.44,1294.0
2006-09-06,2167.84,11406.2,1300.3
2006-09-05,2205.7,11469.28,1313.2
2006-09-01,2193.16,11464.15,1311.0
2006-08-31,2183.75,11381.15,1303.8
2006-08-30,2185.73,11382.91,1304.3
2006-08-29,2172.3,11369.94,1304.3
2006-08-28,2160.7,11352.01,1301.8
2006-08-25,2140.29,11284.05,1295.1
2006-08-24,2137.11,11304.46,1296.1
2006-08-23,2134.66,11297.9,1293.0
2006-08-22,2150.02,11339.84,1298.8
2006-08-21,2147.75,11345.05,1297.5
2006-08-18,2163.95,11381.47,1302.3
2006-08-17,2157.61,11334.96,1297.5
2006-08-16,2149.54,11327.12,1295.4
2006-08-15,2115.01,11230.26,1285.6
2006-08-14,2069.04,11097.87,1268.2
2006-08-11,2057.71,11088.03,1266.7
2006-08-10,2071.74,11124.37,1271.8
2006-08-09,2060.28,11076.18,1266.0
2006-08-08,2060.85,11173.59,1271.5
2006-08-07,2072.5,11219.38,1275.8
2006-08-04,2085.05,11240.35,1279.4
2006-08-03,2092.34,11242.59,1280.3
2006-08-02,2078.81,11199.93,1278.5
2006-08-01,2061.99,11125.73,1270.9
2006-07-31,2091.47,11185.68,1276.7
2006-07-28,2094.14,11219.7,1278.5
2006-07-27,2054.47,11100.43,1263.2
2006-07-26,2070.46,11102.51,1268.4
2006-07-25,2073.9,11103.71,1268.9
2006-07-24,2061.84,11051.05,1260.9
2006-07-21,2020.39,10868.38,1240.3
2006-07-20,2039.42,10928.1,1249.1
2006-07-19,2080.71,11011.42,1259.8
2006-07-18,2043.22,10799.23,1236.9
2006-07-17,2037.72,10747.36,1234.5
2006-07-14,2037.35,10739.35,1236.2
2006-07-13,2054.11,10846.29,1242.3
2006-07-12,2090.24,11013.18,1258.6
2006-07-11,2128.86,11134.77,1272.5
2006-07-10,2116.93,11103.55,1267.3
2006-07-07,2130.06,11090.67,1265.5
2006-07-06,2155.09,11225.3,1274.1
2006-07-05,2153.34,11151.82,1270.9
2006-07-03,2190.43,11228.02,1280.2
2006-06-30,2172.09,11150.22,1270.2
2006-06-29,2174.38,11190.8,1272.9
2006-06-28,2111.84,10973.56,1246.0
2006-06-27,2100.25,10924.74,1239.2
2006-06-26,2133.67,11045.28,1250.6
2006-06-23,2121.47,10989.09,1244.5
2006-06-22,2122.98,11019.11,1245.6
2006-06-21,2141.2,11079.46,1252.2
2006-06-20,2107.06,10974.84,1240.1
2006-06-19,2110.42,10942.11,1240.1
2006-06-16,2129.95,11014.55,1251.5
2006-06-15,2144.15,11015.19,1256.2
2006-06-14,2086.0,10816.92,1230.0
2006-06-13,2072.47,10706.14,1223.7
2006-06-12,2091.32,10792.58,1236.4
2006-06-09,2135.06,10891.92,1252.3
2006-06-08,2145.32,10938.82,1257.9
2006-06-07,2151.8,10930.9,1256.2
2006-06-06,2162.78,11002.14,1263.8
2006-06-05,2169.62,11048.72,1265.3
2006-06-02,2219.41,11247.87,1288.2
2006-06-01,2219.86,11260.28,1285.7
2006-05-31,2178.88,11168.31,1270.1
2006-05-30,2164.74,11094.43,1259.8
2006-05-26,2210.37,11278.61,1280.2
2006-05-25,2198.24,11211.05,1272.9
2006-05-24,2169.17,11117.32,1258.6
2006-05-23,2158.76,11098.35,1256.6
2006-05-22,2172.86,11125.33,1262.1
2006-05-19,2193.88,11144.06,1267.0
2006-05-18,2180.32,11128.29,1261.8
2006-05-17,2195.8,11205.61,1270.3
2006-05-16,2229.13,11419.89,1292.1
2006-05-15,2238.52,11428.77,1294.5
2006-05-12,2243.78,11380.99,1291.2
2006-05-11,2272.7,11500.73,1305.9
2006-05-10,2320.74,11642.65,1322.8
2006-05-09,2338.25,11639.77,1325.1
2006-05-08,2344.99,11584.54,1324.7
2006-05-05,2342.57,11577.74,1325.8
2006-05-04,2323.9,11438.86,1312.2
2006-05-03,2303.97,11400.28,1307.8
2006-05-02,2309.84,11416.45,1313.2
2006-05-01,2304.79,11343.29,1305.2
2006-04-28,2322.57,11367.14,1310.6
2006-04-27,2344.95,11382.51,1309.7
2006-04-26,2333.63,11354.49,1305.4
2006-04-25,2330.3,11283.25,1301.7
2006-04-24,2333.38,11336.32,1308.1
2006-04-21,2342.86,11347.45,1311.3
2006-04-20,2362.55,11342.89,1311.5
2006-04-19,2370.88,11278.77,1309.9
2006-04-18,2356.14,11268.77,1307.7
2006-04-17,2311.16,11073.78,1285.3
2006-04-13,2326.11,11137.65,1289.1
2006-04-12,2314.68,11129.97,1288.1
2006-04-11,2310.35,11089.63,1286.6
2006-04-10,2333.27,11141.33,1296.6
2006-04-07,2339.02,11120.04,1295.5
2006-04-06,2361.17,11216.5,1309.0
2006-04-05,2359.75,11239.55,1311.6
2006-04-04,2345.36,11203.85,1305.9
2006-04-03,2336.74,11144.94,1297.8
2006-03-31,2339.79,11109.32,1294.8
2006-03-30,2340.82,11150.7,1300.2
2006-03-29,2337.78,11215.7,1302.9
2006-03-28,2304.46,11154.54,1293.2
2006-03-27,2315.58,11250.11,1301.6
2006-03-24,2312.82,11279.97,1303.0
2006-03-23,2300.15,11270.29,1301.7
2006-03-22,2303.35,11317.43,1305.0
2006-03-21,2294.23,11235.47,1297.2
2006-03-20,2314.11,11274.53,1305.1
2006-03-17,2306.48,11279.65,1307.2
2006-03-16,2299.56,11253.24,1305.3
2006-03-15,2311.84,11209.77,1303.0
2006-03-14,2295.9,11151.34,1297.5
2006-03-13,2267.03,11076.02,1284.1
2006-03-10,2262.04,11076.34,1281.6
2006-03-09,2249.72,10972.28,1272.2
2006-03-08,2267.46,11005.74,1278.5
2006-03-07,2268.38,10980.69,1275.9
2006-03-06,2286.03,10958.59,1278.3
2006-03-03,2302.6,11021.59,1287.2
2006-03-02,2311.11,11025.51,1289.1
2006-03-01,2314.64,11053.53,1291.2
2006-02-28,2281.39,10993.41,1280.7
2006-02-27,2307.18,11097.55,1294.1
2006-02-24,2287.04,11061.85,1289.4
2006-02-23,2279.32,11069.22,1287.8
2006-02-22,2283.17,11137.17,1292.7
2006-02-21,2262.96,11069.06,1283.0
2006-02-17,2282.36,11115.32,1287.2
2006-02-16,2294.63,11120.68,1289.4
2006-02-15,2276.43,11058.97,1280.0
2006-02-14,2262.17,11028.39,1275.5
2006-02-13,2239.81,10892.32,1262.9
2006-02-10,2261.88,10919.05,1267.0
2006-02-09,2255.87,10883.35,1263.8
2006-02-08,2266.98,10858.62,1265.7
2006-02-07,2244.96,10749.76,1254.8
2006-02-06,2258.8,10798.27,1265.0
2006-02-03,2262.58,10793.62,1264.0
2006-02-02,2281.57,10851.98,1270.8
2006-02-01,2310.56,10953.95,1282.5
2006-01-31,2305.82,10864.86,1280.1
2006-01-30,2306.78,10899.92,1285.2
2006-01-27,2304.23,10907.21,1283.7
2006-01-26,2283.0,10809.47,1273.8
2006-01-25,2260.65,10709.74,1264.7
2006-01-24,2265.25,10712.22,1266.9
2006-01-23,2248.47,10688.77,1263.8
2006-01-20,2247.7,10667.39,1261.5
2006-01-19,2301.81,10880.71,1285.0
2006-01-18,2279.64,10854.86,1277.9
2006-01-17,2302.69,10896.32,1282.9
2006-01-13,2317.04,10959.87,1287.6
2006-01-12,2316.69,10962.36,1286.1
2006-01-11,2331.36,11043.44,1294.2
2006-01-10,2320.32,11011.58,1289.7
2006-01-09,2318.69,11011.9,1290.2
2006-01-06,2305.62,10959.31,1285.5
2006-01-05,2276.87,10882.15,1273.5
2006-01-04,2263.46,10880.15,1273.5
2006-01-03,2243.74,10847.41,1268.8
2005-12-30,2205.32,10717.5,1248.3
2005-12-29,2218.16,10784.82,1254.4
2005-12-28,2228.94,10796.26,1258.2
2005-12-27,2226.89,10777.77,1256.5
2005-12-23,2249.42,10883.27,1268.7
2005-12-22,2246.49,10889.44,1268.1
2005-12-21,2231.66,10833.73,1262.8
2005-12-20,2222.42,10805.55,1259.6
2005-12-19,2222.74,10836.53,1259.9
2005-12-16,2252.48,10875.59,1267.3
2005-12-15,2260.63,10881.67,1270.9
2005-12-14,2262.59,10883.51,1272.7
2005-12-13,2265.0,10823.72,1267.4
2005-12-12,2260.95,10767.77,1260.4
2005-12-09,2256.73,10778.58,1259.4
2005-12-08,2246.46,10755.12,1255.8
2005-12-07,2252.01,10810.91,1257.4
2005-12-06,2260.76,10856.86,1263.7
2005-12-05,2257.64,10835.01,1262.1
2005-12-02,2273.37,10877.51,1265.1
2005-12-01,2267.17,10912.57,1264.7
2005-11-30,2232.82,10805.87,1249.5
2005-11-29,2232.71,10888.16,1257.5
2005-11-28,2239.37,10890.72,1257.5
2005-11-25,2263.01,10931.62,1268.2
2005-11-23,2259.98,10916.09,1265.6
2005-11-22,2253.56,10871.43,1261.2
2005-11-21,2241.67,10820.28,1254.8
2005-11-18,2227.07,10766.33,1248.3
2005-11-17,2220.46,10720.22,1242.8
2005-11-16,2187.93,10674.76,1231.2
2005-11-15,2186.74,10686.44,1229.0
2005-11-14,2200.95,10697.17,1233.8
2005-11-11,2202.47,10686.04,1234.7
2005-11-10,2196.68,10640.1,1231.0
2005-11-09,2175.81,10546.21,1220.7
2005-11-08,2172.07,10539.72,1218.6
2005-11-07,2178.24,10586.23,1222.8
2005-11-04,2169.43,10530.76,1220.1
2005-11-03,2160.22,10522.59,1219.9
2005-11-02,2144.31,10472.73,1214.8
2005-11-01,2114.05,10406.77,1202.8
2005-10-31,2120.3,10440.07,1207.0
2005-10-28,2089.88,10402.77,1198.4
2005-10-27,2063.81,10229.95,1178.9
2005-10-26,2100.05,10344.98,1191.4
2005-10-25,2109.45,10377.87,1196.5
2005-10-24,2115.83,10385.0,1199.4
2005-10-21,2082.21,10215.22,1179.6
2005-10-20,2068.11,10281.1,1177.8
2005-10-19,2091.24,10414.13,1195.8
2005-10-18,2056.0,10285.26,1178.1
2005-10-17,2070.3,10348.1,1190.1
2005-10-14,2064.83,10287.34,1186.6
2005-10-13,2047.22,10216.59,1176.8
2005-10-12,2037.47,10216.91,1177.7
2005-10-11,2061.09,10253.17,1184.9
2005-10-10,2078.92,10238.76,1187.3
2005-10-07,2090.35,10292.31,1195.9
2005-10-06,2084.08,10287.1,1191.5
2005-10-05,2103.02,10317.36,1196.4
2005-10-04,2139.36,10441.11,1214.5
2005-10-03,2155.43,10535.48,1226.7
2005-09-30,2151.69,10568.7,1228.8
2005-09-29,2141.22,10552.78,1227.7
2005-09-28,2115.4,10473.09,1216.9
2005-09-27,2116.42,10456.21,1215.7
2005-09-26,2121.46,10443.63,1215.6
2005-09-23,2116.84,10419.59,1215.3
2005-09-22,2110.78,10422.05,1214.6
2005-09-21,2106.64,10378.03,1210.2
2005-09-20,2131.33,10481.52,1221.3
2005-09-19,2145.26,10557.63,1231.0
2005-09-16,2160.35,10641.94,1237.9
2005-09-15,2146.15,10558.75,1227.7
2005-09-14,2149.33,10544.9,1227.2
2005-09-13,2171.75,10597.44,1231.2
2005-09-12,2182.83,10682.94,1240.6
2005-09-09,2175.51,10678.56,1241.5
2005-09-08,2166.03,10595.93,1231.7
2005-09-07,2172.03,10633.5,1236.4
2005-09-06,2166.86,10589.24,1233.4
2005-09-02,2141.07,10447.37,1218.0
2005-09-01,2147.9,10459.63,1221.6
2005-08-31,2152.09,10481.6,1220.3
2005-08-30,2129.76,10412.82,1208.4
2005-08-29,2137.65,10463.05,1212.3
2005-08-26,2120.77,10397.29,1205.1
2005-08-25,2134.37,10450.63,1212.4
2005-08-24,2128.91,10434.87,1209.6
2005-08-23,2137.25,10519.58,1217.6
2005-08-22,2141.41,10569.89,1221.7
2005-08-19,2135.56,10559.23,1219.7
2005-08-18,2136.08,10554.93,1219.0
2005-08-17,2145.15,10550.71,1220.2
2005-08-16,2137.06,10513.45,1219.3
2005-08-15,2167.04,10634.38,1233.9
2005-08-12,2156.9,10600.31,1230.4
2005-08-11,2174.55,10685.89,1237.8
2005-08-10,2157.81,10594.41,1229.1
2005-08-09,2174.19,10615.67,1231.4
2005-08-08,2164.39,10536.93,1223.1
2005-08-05,2177.91,10558.03,1226.4
2005-08-04,2191.32,10610.1,1235.9
2005-08-03,2216.81,10697.59,1245.0
2005-08-02,2218.15,10683.74,1244.1
2005-08-01,2195.38,10623.15,1235.3
2005-07-29,2184.83,10640.91,1234.2
2005-07-28,2198.44,10705.55,1243.7
2005-07-27,2186.22,10637.09,1236.8
2005-07-26,2175.99,10579.77,1231.2
2005-07-25,2166.74,10596.48,1229.0
2005-07-22,2179.74,10651.18,1233.7
2005-07-21,2178.6,10627.77,1227.0
2005-07-20,2188.57,10689.15,1235.2
2005-07-19,2173.18,10646.56,1229.3
2005-07-18,2144.87,10574.99,1221.1
2005-07-15,2156.78,10640.83,1227.9
2005-07-14,2152.82,10628.89,1226.5
2005-07-13,2144.11,10557.39,1223.3
2005-07-12,2143.15,10513.89,1222.2
2005-07-11,2135.43,10519.72,1219.4
2005-07-08,2112.88,10449.14,1211.9
2005-07-07,2075.66,10302.29,1197.9
2005-07-06,2068.65,10270.68,1194.9
2005-07-05,2078.75,10371.8,1205.0
2005-07-01,2057.37,10303.44,1194.4
2005-06-30,2056.96,10274.97,1191.3
2005-06-29,2068.89,10374.48,1199.8
2005-06-28,2069.89,10405.63,1201.6
2005-06-27,2045.2,10290.78,1190.7
2005-06-24,2053.27,10297.84,1191.6
2005-06-23,2070.66,10421.44,1200.7
2005-06-22,2092.03,10587.93,1213.9
2005-06-21,2091.07,10599.67,1213.6
2005-06-20,2088.13,10609.11,1216.1
2005-06-17,2090.11,10623.07,1217.0
2005-06-16,2089.15,10578.65,1211.0
2005-06-15,2074.92,10566.37,1206.6
2005-06-14,2069.04,10547.57,1203.9
2005-06-13,2068.96,10522.56,1200.8
2005-06-10,2063.0,10512.63,1198.1
2005-06-09,2076.91,10503.02,1200.9
2005-06-08,2060.18,10476.86,1194.7
2005-06-07,2067.16,10483.07,1197.3
2005-06-06,2075.76,10467.03,1197.5
2005-06-03,2071.43,10460.97,1196.0
2005-06-02,2097.8,10553.49,1204.3
2005-06-01,2087.86,10549.87,1202.3
2005-05-31,2068.22,10467.48,1191.5
2005-05-27,2075.73,10542.55,1198.8
2005-05-26,2071.24,10537.6,1197.6
2005-05-25,2050.12,10457.8,1190.0
2005-05-24,2061.62,10503.68,1194.1
2005-05-23,2056.65,10523.56,1193.9
2005-05-20,2046.42,10471.91,1189.3
2005-05-19,2042.58,10493.19,1191.1
2005-05-18,2030.65,10464.45,1185.6
2005-05-17,2004.15,10331.88,1173.8
2005-05-16,1994.43,10252.29,1165.7
2005-05-13,1976.78,10140.12,1154.0
2005-05-12,1963.88,10189.48,1159.4
2005-05-11,1971.55,10300.25,1171.1
2005-05-10,1962.77,10281.11,1166.2
2005-05-09,1979.67,10384.34,1178.8
2005-05-06,1967.35,10345.4,1171.3
2005-05-05,1961.8,10340.38,1172.6
2005-05-04,1962.23,10384.64,1175.7
2005-05-03,1933.07,10256.95,1161.2
2005-05-02,1928.65,10251.7,1162.2
2005-04-29,1921.65,10192.51,1156.8
2005-04-28,1904.18,10070.37,1143.2
2005-04-27,1930.43,10198.8,1156.4
2005-04-26,1927.44,10151.13,1151.7
2005-04-25,1950.78,10242.47,1162.1
2005-04-22,1932.19,10157.71,1152.1
2005-04-21,1962.41,10218.6,1160.0
2005-04-20,1913.76,10012.36,1137.5
2005-04-19,1932.36,10127.41,1152.8
2005-04-18,1912.92,10071.25,1146.0
2005-04-15,1908.15,10087.51,1142.6
2005-04-14,1946.71,10278.75,1162.0
2005-04-13,1974.37,10403.93,1173.8
2005-04-12,2005.4,10507.97,1187.8
2005-04-11,1992.12,10448.56,1181.2
2005-04-08,1999.35,10461.34,1181.2
2005-04-07,2018.79,10546.32,1191.1
2005-04-06,1999.14,10486.02,1184.1
2005-04-05,1999.32,10458.46,1181.4
2005-04-04,1991.07,10421.14,1176.1
2005-04-01,1984.81,10404.3,1172.9
2005-03-31,1999.23,10503.76,1180.6
2005-03-30,2005.67,10540.93,1181.4
2005-03-29,1973.88,10405.7,1165.4
2005-03-28,1992.52,10485.65,1174.3
2005-03-24,1991.06,10442.87,1171.4
2005-03-23,1990.22,10456.02,1172.5
2005-03-22,1989.34,10470.51,1171.7
2005-03-21,2007.51,10565.39,1183.8
2005-03-18,2007.79,10629.67,1189.7
2005-03-17,2016.42,10626.35,1190.2
2005-03-16,2015.75,10633.07,1188.1
2005-03-15,2034.98,10745.1,1197.8
2005-03-14,2051.04,10804.51,1206.8
2005-03-11,2041.6,10774.36,1200.1
2005-03-10,2059.72,10851.51,1209.2
2005-03-09,2061.29,10805.62,1207.0
2005-03-08,2073.55,10912.62,1219.4
2005-03-07,2090.21,10936.86,1225.3
2005-03-04,2070.61,10940.55,1222.1
2005-03-03,2058.4,10833.03,1210.5
2005-03-02,2067.5,10811.97,1210.1
2005-03-01,2071.25,10830.0,1210.4
2005-02-28,2051.72,10766.23,1203.6
2005-02-25,2065.4,10841.6,1211.4
2005-02-24,2051.7,10748.79,1200.2
2005-02-23,2031.25,10673.79,1190.8
2005-02-22,2030.32,10611.2,1184.2
2005-02-18,2058.62,10785.22,1201.6
2005-02-17,2061.34,10754.26,1200.8
2005-02-16,2087.43,10834.88,1210.3
2005-02-15,2089.21,10837.32,1210.1
2005-02-14,2082.91,10791.13,1206.1
2005-02-11,2076.66,10796.01,1205.3
2005-02-10,2053.1,10749.61,1197.0
2005-02-09,2052.55,10664.11,1192.0
2005-02-08,2086.68,10724.63,1202.3
2005-02-07,2082.03,10715.76,1201.7
2005-02-04,2086.66,10716.13,1203.0
2005-02-03,2057.64,10593.1,1189.9
2005-02-02,2075.06,10596.79,1193.2
2005-02-01,2068.7,10551.94,1189.4
2005-01-31,2062.41,10489.94,1181.3
2005-01-28,2035.83,10427.2,1171.4
2005-01-27,2047.15,10467.4,1174.5
2005-01-26,2046.09,10498.59,1174.1
2005-01-25,2019.95,10461.56,1168.4
2005-01-24,2008.7,10368.61,1163.8
2005-01-21,2034.27,10392.99,1167.9
2005-01-20,2045.88,10471.47,1175.4
2005-01-19,2073.59,10539.97,1184.6
2005-01-18,2106.04,10628.79,1196.0
2005-01-14,2087.91,10558.0,1184.5
2005-01-13,2070.56,10505.83,1177.5
2005-01-12,2092.53,10617.78,1187.7
2005-01-11,2079.62,10556.22,1183.0
2005-01-10,2097.04,10621.03,1190.2
2005-01-07,2088.61,10603.96,1186.2
2005-01-06,2090.0,10622.88,1187.9
2005-01-05,2091.24,10597.83,1183.7
2005-01-04,2107.86,10630.78,1188.0
2005-01-03,2152.15,10729.43,1202.1
2004-12-31,2175.44,10783.01,1211.9
2004-12-30,2178.34,10800.3,1213.5
2004-12-29,2177.0,10829.19,1213.5
2004-12-28,2177.19,10854.54,1213.5
2004-12-27,2154.22,10776.13,1204.9
2004-12-23,2160.62,10827.12,1210.1
2004-12-22,2157.03,10815.89,1209.6
2004-12-21,2150.91,10759.43,1205.5
2004-12-20,2127.85,10661.6,1194.7
2004-12-17,2135.2,10649.92,1194.2
2004-12-16,2146.15,10705.64,1203.2
2004-12-15,2162.55,10691.45,1205.7
2004-12-14,2159.84,10676.45,1203.4
2004-12-13,2148.5,10638.32,1198.7
2004-12-10,2128.07,10543.22,1188.0
2004-12-09,2129.01,10552.82,1189.2
2004-12-08,2126.11,10494.23,1182.8
2004-12-07,2114.66,10440.58,1177.1
2004-12-06,2151.25,10547.06,1190.2
2004-12-03,2147.96,10592.21,1191.2
2004-12-02,2143.57,10585.12,1190.3
2004-12-01,2138.23,10590.22,1191.4
2004-11-30,2096.81,10428.02,1173.8
2004-11-29,2106.87,10475.9,1178.6
2004-11-26,2101.97,10522.23,1182.7
2004-11-24,2102.54,10520.31,1181.8
2004-11-23,2084.28,10492.6,1176.9
2004-11-22,2085.19,10489.42,1177.2
2004-11-19,2070.63,10456.91,1170.3
2004-11-18,2104.28,10572.55,1183.5
2004-11-17,2099.68,10549.57,1181.9
2004-11-16,2078.62,10487.65,1175.4
2004-11-15,2094.09,10550.24,1183.8
2004-11-12,2085.34,10539.01,1184.2
2004-11-11,2061.27,10469.84,1173.5
2004-11-10,2034.56,10385.48,1162.9
2004-11-09,2043.33,10386.37,1164.1
2004-11-08,2039.25,10391.31,1164.9
2004-11-05,2038.94,10387.54,1166.2
2004-11-04,2023.63,10314.76,1161.7
2004-11-03,2004.33,10137.05,1143.2
2004-11-02,1984.79,10035.73,1130.5
2004-11-01,1979.87,10054.39,1130.5
2004-10-29,1974.99,10027.47,1130.2
2004-10-28,1975.74,10004.54,1127.4
2004-10-27,1969.99,10002.03,1125.4
2004-10-26,1928.79,9888.48,1111.1
2004-10-25,1914.04,9749.99,1094.8
2004-10-22,1915.14,9757.81,1095.7
2004-10-21,1953.62,9865.76,1106.5
2004-10-20,1932.97,9886.93,1103.7
2004-10-19,1922.9,9897.62,1103.2
2004-10-18,1936.52,9956.32,1114.0
2004-10-15,1911.5,9933.38,1108.2
2004-10-14,1903.02,9894.45,1103.3
2004-10-13,1920.53,10002.33,1113.7
2004-10-12,1925.17,10077.18,1121.8
2004-10-11,1928.76,10081.97,1124.4
2004-10-08,1919.97,10055.2,1122.1
2004-10-07,1948.52,10125.4,1130.7
2004-10-06,1971.03,10239.92,1142.0
2004-10-05,1955.5,10177.68,1134.5
2004-10-04,1952.4,10216.54,1135.2
2004-10-01,1942.2,10192.65,1131.5
2004-09-30,1896.84,10080.27,1114.6
2004-09-29,1893.94,10136.24,1114.8
2004-09-28,1869.87,10077.4,1110.1
2004-09-27,1859.88,9988.54,1103.5
2004-09-24,1879.48,10047.24,1110.1
2004-09-23,1886.43,10038.9,1108.4
2004-09-22,1885.71,10109.18,1113.6
2004-09-21,1921.18,10244.93,1129.3
2004-09-20,1908.07,10204.89,1122.2
2004-09-17,1910.09,10284.46,1128.5
2004-09-16,1904.08,10244.49,1123.5
2004-09-15,1896.52,10231.36,1120.4
2004-09-14,1915.4,10318.16,1128.3
2004-09-13,1910.38,10314.76,1125.8
2004-09-10,1894.31,10313.07,1123.9
2004-09-09,1869.65,10289.1,1118.4
2004-09-08,1850.64,10313.36,1116.3
2004-09-07,1858.56,10342.79,1121.3
2004-09-03,1844.48,10260.2,1113.6
2004-09-02,1873.43,10290.28,1118.3
2004-09-01,1850.41,10168.46,1105.9
2004-08-31,1838.1,10173.92,1104.2
2004-08-30,1836.49,10122.52,1099.2
2004-08-27,1862.09,10195.01,1107.8
2004-08-26,1852.92,10173.41,1105.1
2004-08-25,1860.72,10181.74,1105.0
2004-08-24,1836.89,10098.63,1096.2
2004-08-23,1838.7,10073.05,1095.7
2004-08-20,1838.02,10110.14,1098.3
2004-08-19,1819.89,10040.82,1091.2
2004-08-18,1831.37,10083.15,1095.2
2004-08-17,1795.25,9972.83,1081.7
2004-08-16,1782.84,9954.55,1079.3
2004-08-13,1757.22,9825.35,1064.8
2004-08-12,1752.49,9814.59,1063.2
2004-08-11,1782.42,9938.32,1075.8
2004-08-10,1808.7,9944.67,1079.0
2004-08-09,1774.64,9814.66,1065.2
2004-08-06,1776.89,9815.33,1064.0
2004-08-05,1821.63,9963.03,1080.7
2004-08-04,1855.06,10126.51,1098.6
2004-08-03,1859.42,10120.24,1099.7
2004-08-02,1892.09,10179.16,1106.6
2004-07-30,1887.36,10139.71,1101.7
2004-07-29,1881.06,10129.24,1100.4
2004-07-28,1858.26,10117.07,1095.4
2004-07-27,1869.1,10085.14,1094.8
2004-07-26,1839.02,9961.92,1084.1
2004-07-23,1849.09,9962.22,1086.2
2004-07-22,1889.06,10050.33,1096.8
2004-07-21,1874.37,10046.13,1093.9
2004-07-20,1917.07,10149.07,1108.7
2004-07-19,1883.83,10094.06,1100.9
2004-07-16,1883.15,10139.78,1101.4
2004-07-15,1912.71,10163.16,1106.7
2004-07-14,1914.88,10208.8,1111.5
2004-07-13,1931.66,10247.59,1115.1
2004-07-12,1936.92,10238.22,1114.3
2004-07-09,1946.33,10213.22,1112.8
2004-07-08,1935.32,10171.56,1109.1
2004-07-07,1966.08,10240.29,1118.3
2004-07-06,1963.43,10219.34,1116.2
2004-07-02,2006.66,10282.83,1125.4
2004-07-01,2015.55,10334.16,1128.9
2004-06-30,2047.79,10435.48,1140.8
